Brand,Phone,GPRS,EDGE,LunchDate,Status,Weight,Body_x,Body_y,Body_z,DisplaySize,DisplayArea,pixel_y,pixel_x,Display_Resolution_ratio,ppi_dencity,OS,CPUCoreCount
Samsung1383,SGH-2400,False,False,1999.0,,90.0,108.0,45.0,18.8,,,,,,,,
Samsung1383,SGH-250,False,False,1996.0,,179.0,124.0,48.0,25.0,,,,,,,,
Samsung1383,SGH-500,False,False,1998.0,,115.0,112.0,48.0,19.0,,,,,,,,
Samsung1383,SGH-600,False,False,1999.0,,95.0,108.0,44.0,21.0,,,,,,,,
Samsung1383,SGH-800,False,False,2000.0,,104.0,88.0,50.0,23.5,,,,,,,,
Samsung1383,SGH-810,False,False,2000.0,,104.0,88.0,50.0,23.5,,,,,,,,
Samsung1383,SPH-i325 Ace,True,False,2007.0,December,109.0,118.0,59.0,11.0,2.3,23.5,320.0,240.0,4:3,174.0,Microsoft Windows Mobile 6.0 Standard Edition,
Samsung1383,Serenata,False,False,2007.0,"October. Released 2007, November",136.0,109.5,63.0,19.7,2.26,23.9,240.0,240.0,1:1,150.0,,
Samsung1383,Serene,True,False,2005.0,Oct,110.0,64.7,69.7,23.9,,,320.0,240.0,4:3,,,
Samsung1383,Star 3 Duos S5222,True,True,2012.0,"January. Released 2012, February",95.5,102.0,58.0,11.5,3.0,47.1,,,,,,
Samsung1383,Star 3 s5220,True,True,2012.0,"January. Released 2012, April",95.0,102.0,58.0,11.5,3.0,47.1,,,,,,
Samsung1383,Star Deluxe Duos S5292,True,True,2012.0,"December. Released 2013, May",109.0,113.0,61.9,11.8,3.5,52.1,320.0,480.0,3:2,165.0,,
Samsung1383,T100,False,False,2002.0,,94.0,88.0,50.0,22.0,,,,,,,,
Samsung1383,T109,True,False,2008.0,October,88.0,89.0,45.0,20.0,1.85,26.9,96.0,96.0,,,,
Samsung1383,T119,True,False,2008.0,,83.0,104.9,44.7,14.2,1.63,18.3,128.0,128.0,1:1,111.0,,
Samsung1383,T139,True,False,2009.0,"November. Released 2010, February",84.5,95.0,48.0,18.3,1.4,13.5,96.0,96.0,,,,
Samsung1383,T200,True,False,2002.0,Q4,99.0,88.0,46.0,23.0,,,64.0,46.0,,,,
Samsung1383,T219,True,False,2008.0,,79.4,88.0,45.0,19.8,1.63,21.1,96.0,96.0,,,,
Samsung1383,T229,True,False,2008.0,June,,89.0,48.0,20.0,1.8,23.9,96.0,96.0,,,,
Samsung1383,T249,True,True,2010.0,"September. Released 2010, September",91.0,99.0,48.0,15.0,,,176.0,220.0,,,,
Samsung1383,T339,True,True,2008.0,June,94.0,92.0,46.0,20.0,2.0,29.7,96.0,96.0,,,,
Samsung1383,T349,True,True,2009.0,"May. Released 2009, May",90.7,114.0,50.0,13.5,2.2,26.7,176.0,220.0,,128.0,,
Samsung1383,T369,True,True,2010.0,"July. Released 2010, July",112.0,114.0,53.0,15.0,2.5,32.0,240.0,320.0,4:3,160.0,,
Samsung1383,T400,False,False,2002.0,Q4,80.0,80.0,42.0,21.0,,,96.0,64.0,,,,
Samsung1383,T401G,True,True,2009.0,"October. Released 2009, December",123.0,111.8,50.8,17.8,2.1,24.4,176.0,220.0,,134.0,,
Samsung1383,T409,True,True,2007.0,June,88.0,89.0,47.0,19.5,2.0,29.6,96.0,96.0,,,,
Samsung1383,T429,True,False,2007.0,September,100.0,99.6,49.2,14.2,2.0,25.7,128.0,160.0,,102.0,,
Samsung1383,T439,True,True,2007.0,"November. Released 2007, December",91.0,94.0,48.3,16.5,,,128.0,160.0,,,,
Samsung1383,T459 Gravity,True,True,2008.0,"November. Released 2008, November",121.9,114.3,53.3,17.8,2.1,22.8,176.0,220.0,,134.0,,
Samsung1383,T469 Gravity 2,False,False,2009.0,"July. Released 2009, August",125.0,114.3,52.0,15.0,2.4,30.0,240.0,320.0,4:3,167.0,,
Samsung1383,T479 Gravity 3,False,False,2010.0,"June. Released 2010, June",123.0,116.8,53.6,15.2,,,240.0,320.0,4:3,,,
Samsung1383,T500,False,False,2003.0,Q1,80.0,76.0,44.0,23.0,,,,,,,,
Samsung1383,T509,True,True,2006.0,May,76.0,117.0,46.0,10.0,1.9,21.1,176.0,220.0,,148.0,,
Samsung1383,T539 Beat,True,True,2007.0,October,77.0,90.0,46.0,18.0,2.0,29.9,128.0,32.0,,,,
Samsung1383,T559 Comeback,False,False,2009.0,"July. Released 2009, July",130.4,109.2,55.9,17.8,2.9,42.7,128.0,128.0,,,,
Samsung1383,T629,True,True,2006.0,Q3,91.0,99.0,50.8,14.0,2.1,27.6,176.0,220.0,,134.0,,
Samsung1383,T639,False,False,2007.0,October,91.0,94.0,38.0,17.0,2.2,42.6,32.0,128.0,,,,
Samsung1383,T659 Scarlet,False,False,2009.0,"September. Released 2009, October",93.6,104.1,48.3,15.2,,,240.0,320.0,4:3,,,
Samsung1383,T669 Gravity T,False,False,2010.0,"June. Released 2010, June",120.0,110.0,56.6,15.0,,,240.0,320.0,4:3,,,
Samsung1383,T700,False,False,2003.0,Q1,76.0,73.0,53.0,23.0,,,,,,,,
Samsung1383,T729 Blast,True,True,2007.0,August,80.0,106.0,52.0,12.7,2.3,30.2,176.0,220.0,,122.0,,
Samsung1383,T739 Katalyst,True,True,2007.0,"November. Released 2007, December",116.0,100.8,50.3,16.5,2.1,27.4,176.0,220.0,,134.0,,
Samsung1383,T746 Impact,False,False,2009.0,"June. Released 2009, July",105.0,108.0,54.0,13.7,3.0,43.9,240.0,400.0,5:3,155.0,,
Samsung1383,T819,False,False,2008.0,January,99.0,101.6,50.8,15.2,2.1,26.9,176.0,220.0,,134.0,,
Samsung1383,T919 Behold,False,False,2008.0,"November. Released 2008, November",100.0,98.0,55.0,12.7,3.0,51.7,,,,,,
Samsung1383,T929 Memoir,False,False,2009.0,"February. Released 2009, February",125.0,105.9,53.6,14.0,3.0,45.1,,,,,,
Samsung1383,T939 Behold 2,False,False,2009.0,"October. Released 2009, November",,116.8,55.9,12.2,3.2,46.7,320.0,480.0,3:2,180.0,Android 1.5 ,
Samsung1383,Trender,False,False,2011.0,"June. Released 2011, June",113.0,107.0,56.0,15.0,2.8,40.5,240.0,320.0,4:3,143.0,,
Samsung1383,U100,True,True,2007.0,February,57.0,105.5,50.0,5.9,1.93,22.2,220.0,176.0,,146.0,,
Samsung1383,U300,True,True,2007.0,February,89.0,100.0,51.0,9.6,2.2,29.4,96.0,16.0,,,,
Samsung1383,U320 Haven,False,False,2010.0,"July. Released 2010, July",99.0,100.0,51.0,18.0,2.2,29.9,96.0,96.0,,,,
Samsung1383,U360 Gusto,False,False,2010.0,"August. Released 2010, August",93.0,101.0,47.0,14.0,2.0,26.5,96.0,96.0,,,,
Samsung1383,U380 Brightside,False,False,2012.0,"February. Released 2012, March",122.0,111.0,60.0,14.0,3.1,44.7,240.0,320.0,4:3,129.0,,
Samsung1383,U450 DoubleTake,False,False,2009.0,"July. Released 2009, July",100.0,108.0,53.0,17.0,2.1,24.2,176.0,220.0,,134.0,,
Samsung1383,U450 Intensity,False,False,2009.0,"July. Released 2009, September",100.0,108.0,53.0,17.0,2.1,24.2,176.0,220.0,,134.0,,
Samsung1383,U460 Intensity II,False,False,2010.0,"July. Released 2010, July",116.0,124.0,73.0,17.9,2.2,16.6,240.0,320.0,4:3,182.0,,
Samsung1383,U485 Intensity III,False,False,2012.0,"July. Released 2012, July",115.0,112.0,54.0,14.5,2.4,29.5,240.0,320.0,4:3,167.0,,
Samsung1383,U600,True,True,2007.0,"February. Released 2007, April",81.0,103.5,49.3,10.9,,,240.0,320.0,4:3,182.0,,
Samsung1383,U700,False,False,2007.0,February,86.0,102.5,50.0,12.1,2.2,29.2,240.0,320.0,4:3,182.0,,
Samsung1383,U750 Zeal,False,False,2010.0,"November. Released 2010, November",123.0,101.9,51.8,17.1,2.6,39.7,128.0,128.0,,,,
Samsung1383,U800 Soul b,False,False,2008.0,"May. Released 2008, July",90.4,111.0,46.0,9.9,2.0,24.3,240.0,320.0,4:3,200.0,,
Samsung1383,U810 Renown,True,True,2008.0,"November. Released 2008, November",115.0,98.3,49.5,17.5,2.2,30.8,96.0,96.0,,,,
Samsung1383,U900 Soul,False,False,2008.0,"February. Released 2008, April",112.0,,,,2.2,28.6,,,,,,
Samsung1383,U960 Rogue,False,False,2009.0,"April. Released 2009, August",140.0,109.0,55.0,17.0,3.1,45.6,,,,,,
Samsung1383,V100,True,False,2002.0,,97.0,88.0,48.0,23.0,,,96.0,64.0,,,,
Samsung1383,V200,True,False,2003.0,Q1,96.0,91.0,47.0,23.0,,,,,,,,
Samsung1383,V820L,False,False,2008.0,,103.0,103.0,51.0,18.0,2.6,39.9,80.0,64.0,,,,
Samsung1383,Vibrant,False,False,2010.0,"June. Released 2010, August",,122.4,64.5,9.9,4.0,57.7,480.0,800.0,5:3,233.0,Android 2.1 ,
Samsung1383,Vodafone 360 H1,False,False,2009.0,"September. Released 2009, November",134.0,115.9,58.0,12.9,3.5,51.9,,,,,LiMo OS,
Samsung1383,Vodafone 360 M1,False,False,2009.0,"September. Released 2009, November",111.0,112.0,55.4,13.4,3.2,47.0,,,,,Linux-based LiMo R2.0.1,
Samsung1383,W169 Duos,True,True,2010.0,,110.0,115.5,48.0,15.9,2.2,27.5,176.0,220.0,,128.0,,
Samsung1383,W259 Duos,True,True,2009.0,,120.0,115.5,48.0,15.9,2.2,27.5,176.0,220.0,,128.0,,
Samsung1383,W299 Duos,True,False,2009.0,,114.0,113.0,49.0,15.9,2.2,27.1,240.0,320.0,4:3,182.0,,
Samsung1383,W850,False,False,2009.0,"June. Released 2009, June",,115.2,58.3,13.1,3.5,51.9,,,,,,
Samsung1383,W880 AMOLED 12M,False,False,2009.0,"September. Released 2009, October",145.0,115.8,56.9,16.3,3.3,47.0,,,,,,
Samsung1383,W960 AMOLED 3D,True,True,2010.0,"April. Released 2010, July",120.6,113.9,53.9,13.9,3.2,47.5,,,,,,
Samsung1383,W9705,True,True,2010.0,"March. Released 2010, July",135.0,100.5,52.0,22.9,2.4,34.1,,,,,,
Samsung1383,W999,False,False,2011.0,"December. Released 2012, Q1",206.0,111.0,59.0,17.8,3.5,53.2,480.0,800.0,,,Android 2.3 ,2.0
Samsung1383,Watch Phone,True,False,2003.0,Q4,80.0,38.0,64.0,17.0,,,,,,,Proprietary OS,
Samsung1383,Wave M S7250,False,False,2011.0,"August. Released 2011, December",121.0,113.8,63.3,12.2,3.65,55.1,,,,,bada 2.0,
Samsung1383,Wave Y S5380,False,False,2011.0,"August. Released 2011, November",102.4,110.0,58.2,12.3,3.2,47.6,,,,,bada 2.0,
Samsung1383,X100,True,False,2003.0,Q3,83.0,110.0,45.0,20.0,1.7,18.8,,,,,,
Samsung1383,X120,True,False,2004.0,Q1,76.0,108.0,45.0,16.0,1.8,21.5,,,,,,
Samsung1383,X140,True,False,2005.0,Q1,75.0,105.0,42.5,18.5,1.5,16.3,,,,,,
Samsung1383,X150,False,False,2005.0,Q4,69.0,85.0,44.0,20.0,1.5,18.9,,,,,,
Samsung1383,X160,True,False,2006.0,Q1,77.0,86.6,44.0,19.9,,,,,,,,
Samsung1383,X200,True,False,2005.0,Q4,77.0,85.0,44.0,20.0,,,,,,,,
Samsung1383,X210,True,False,2006.0,May,76.0,86.2,43.9,19.7,,,,,,,,
Samsung1383,X300,True,False,2006.0,February,77.0,85.0,43.0,22.0,,,80.0,80.0,,,,
Samsung1383,X400,True,False,2003.0,Q2,90.0,86.0,46.0,20.0,,,96.0,64.0,,,,
Samsung1383,X410,True,False,2003.0,Q2,90.0,86.0,46.0,20.0,,,64.0,46.0,,,,
Samsung1383,X430,True,False,2003.0,Q4,73.0,80.0,42.0,20.0,,,,,,,,
Samsung1383,X450,True,False,2003.0,Q4,79.0,83.0,46.5,21.1,,,,,,,,
Samsung1383,X460,True,False,2004.0,Q3,75.0,84.5,42.5,22.8,,,96.0,64.0,,,,
Samsung1383,X480,True,False,2005.0,Q1,75.0,85.0,43.5,22.0,,,,,,,,
Samsung1383,X490,True,False,2005.0,Q4,86.0,90.0,47.0,24.0,,,96.0,64.0,,,,
Samsung1383,X500,True,False,2006.0,June,79.0,88.0,45.0,19.9,,,80.0,64.0,,,,
Samsung1383,X510,True,False,2006.0,October,75.0,88.0,44.0,19.0,,,128.0,160.0,,114.0,,
Samsung1383,X520,True,False,2006.0,October,80.0,89.0,42.0,18.0,1.9,30.4,128.0,160.0,,108.0,,
Samsung1383,X530,True,False,2006.0,October,79.0,95.0,45.0,18.0,,,128.0,160.0,,108.0,,
Samsung1383,X540,True,False,2006.0,October,90.0,90.0,46.5,17.9,,,128.0,160.0,,108.0,,
Samsung1383,X550,True,False,2007.0,Q3. Released 2008,75.0,90.0,44.0,18.8,1.9,28.2,96.0,96.0,,,,
Samsung1383,X600,True,False,2003.0,Q3,80.0,102.0,43.0,20.0,,,,,,,,
Samsung1383,X610,True,False,2004.0,Q1,76.0,111.0,46.0,11.8,1.5,14.2,,,,,,
Samsung1383,X620,True,False,2005.0,Q1,71.0,106.0,45.5,20.0,1.7,18.9,,,,,,
Samsung1383,X630,True,True,2006.0,Q2,84.0,104.0,43.0,19.0,1.7,20.3,128.0,160.0,,121.0,,
Samsung1383,X640,True,False,2005.0,Q1,85.0,87.4,47.0,23.0,,,,,,,,
Samsung1383,X650,True,False,2006.0,Q1,80.0,87.0,44.0,20.0,,,,,,,,
Samsung1383,X660,True,False,2005.0,Q4,78.0,89.5,45.0,21.5,,,96.0,96.0,,,,
Samsung1383,X670,True,True,2006.0,Q1,79.0,87.0,45.0,21.0,,,96.0,96.0,,,,
Samsung1383,X680,True,True,2006.0,Q2,80.0,88.0,44.0,19.0,1.8,26.3,96.0,96.0,,,,
Samsung1383,X700,True,True,2005.0,Q2,95.0,108.0,44.0,19.0,,,176.0,220.0,,141.0,,
Samsung1383,X800,True,False,2005.0,Q1,89.0,89.0,45.0,24.0,,,96.0,96.0,,,,
Samsung1383,X810,True,True,2005.0,Q2,85.0,89.0,37.0,24.0,,,,,,,,
Samsung1383,X820,True,True,2006.0,May,66.0,113.0,50.0,6.9,,,220.0,176.0,,157.0,,
Samsung1383,X830,True,True,2006.0,September,72.0,84.0,30.0,20.0,1.46,23.7,128.0,220.0,16:9,174.0,,
Samsung1383,X900,True,False,2004.0,Q1,116.0,89.7,46.4,24.0,,,,,,,,
Samsung1383,X910,True,False,2004.0,Q1,129.0,105.0,48.0,24.0,,,,,,,,
Samsung1383,Xcover 271,False,False,2010.0,"September. Released 2010, October",115.0,120.7,53.0,17.9,2.0,19.4,240.0,320.0,4:3,200.0,,
Samsung1383,Xcover 550,False,False,2015.0,"July. Released 2015, July",124.0,129.0,56.2,14.0,2.4,24.6,240.0,320.0,4:3,167.0,,2.0
Samsung1383,Z,True,True,2014.0,"June. Released 2014, Q3",136.0,138.2,69.8,8.5,4.8,65.8,720.0,1280.0,16:9,306.0,Tizen 2.2.1,4.0
Samsung1383,Z1,False,False,2015.0,"January. Released 2015, January",112.0,120.4,63.2,9.7,4.0,59.8,480.0,800.0,5:3,233.0,Tizen 2.3,2.0
Samsung1383,Z100,False,False,2003.0,Q1,124.0,95.0,50.0,26.0,,,96.0,64.0,,,,
Samsung1383,Z105,False,False,2004.0,Q1,132.0,95.0,50.0,26.0,,,96.0,64.0,,,,
Samsung1383,Z107,False,False,2004.0,Q4,115.0,89.0,48.0,25.0,,,96.0,96.0,,,,
Samsung1383,Z110,False,False,2004.0,Q4,120.0,95.0,50.0,24.0,,,96.0,96.0,,,,
Samsung1383,Z130,False,False,2005.0,Q1,120.0,112.0,46.0,22.0,,,176.0,220.0,,,,
Samsung1383,Z140,False,False,2005.0,Q1,105.0,88.0,48.0,26.0,,,96.0,96.0,,,,
Samsung1383,Z150,False,False,2006.0,February,77.0,118.0,47.0,9.8,1.9,20.5,176.0,220.0,,148.0,,
Samsung1383,Z170,False,False,2007.0,July,76.0,117.5,48.5,9.3,1.8,17.9,176.0,220.0,,157.0,,
Samsung1383,Z2,False,False,2016.0,"August. Released 2016, August",127.0,121.5,63.0,10.8,4.0,59.5,480.0,800.0,5:3,233.0,Tizen 2.4,4.0
Samsung1383,Z230,False,False,2006.0,September,95.0,91.0,47.0,23.0,1.9,26.6,96.0,96.0,,,,
Samsung1383,Z240,False,False,2007.0,April,96.0,94.7,49.6,16.8,2.1,29.5,32.0,128.0,,,,
Samsung1383,Z3,False,False,2015.0,"October. Released 2015, October",137.0,141.6,70.0,7.9,5.0,69.5,720.0,1280.0,16:9,294.0,Tizen 2.3,4.0
Samsung1383,Z3 Corporate,False,False,2016.0,"June. Released 2016, June",,141.5,69.9,7.9,5.0,69.7,720.0,1280.0,16:9,294.0,Tizen 2.4,4.0
Samsung1383,Z300,False,False,2005.0,Q1,115.0,89.0,47.0,25.0,,,80.0,64.0,,,,
Samsung1383,Z310,False,False,2006.0,February,105.0,89.0,48.0,23.0,,,176.0,220.0,,,,
Samsung1383,Z320i,False,False,2005.0,Q4,105.0,97.0,48.0,22.9,2.0,27.0,176.0,220.0,,141.0,,
Samsung1383,Z330,False,False,2006.0,February,85.0,91.0,46.0,21.0,,,96.0,96.0,,,,
Samsung1383,Z350,False,False,2006.0,February,107.0,97.0,48.0,18.4,2.0,26.6,240.0,320.0,4:3,200.0,,
Samsung1383,Z360,False,False,2007.0,Q2. Released 2008,95.0,96.8,47.7,18.5,2.1,30.1,176.0,220.0,,134.0,,
Samsung1383,Z370,False,False,2006.0,August,71.0,112.0,50.0,8.4,1.9,20.3,220.0,176.0,,148.0,,
Samsung1383,Z4,False,False,2017.0,May,143.0,132.9,69.2,10.3,4.5,62.7,480.0,800.0,5:3,207.0,Tizen 3.0,4.0
Samsung1383,Z400,False,False,2006.0,March,107.0,96.7,47.8,19.2,,,240.0,320.0,4:3,200.0,,
Samsung1383,Z500,False,False,2005.0,Q1,95.0,89.0,44.0,24.5,,,80.0,64.0,,,,
Samsung1383,Z510,False,False,2005.0,Q4,97.0,99.0,52.0,14.9,,,96.0,96.0,,,,
Samsung1383,Z520,False,False,2006.0,February,105.0,90.0,45.0,22.8,,,240.0,320.0,4:3,,,
Samsung1383,Z540,False,False,2005.0,Q4,105.0,99.0,50.5,14.9,,,128.0,128.0,,,,
Samsung1383,Z550,False,False,2006.0,March,95.0,93.0,45.0,17.5,,,240.0,320.0,4:3,200.0,,
Samsung1383,Z560,False,False,2006.0,February,94.0,97.3,51.3,16.0,2.3,32.8,96.0,96.0,,,,
Samsung1383,Z600,False,False,2006.0,February,115.0,89.0,48.0,23.5,,,80.0,64.0,,,Symbian,
Samsung1383,Z620,False,False,2006.0,August,96.5,103.0,54.0,11.8,2.3,29.5,96.0,16.0,,,,
Samsung1383,Z630,False,False,2007.0,Q2,95.0,101.0,52.0,12.5,2.2,28.5,240.0,320.0,4:3,182.0,,
Samsung1383,Z650i,False,False,2006.0,October,95.0,101.0,51.0,15.9,2.2,29.1,240.0,320.0,4:3,182.0,,
Samsung1383,Z700,False,False,2005.0,Q1,125.0,96.0,48.5,26.5,,,96.0,96.0,,,,
Samsung1383,Z710,False,False,2006.0,February,108.0,96.7,47.5,20.5,,,96.0,96.0,,,,
Samsung1383,Z720,False,False,2006.0,August,80.0,104.5,51.3,13.8,2.1,25.5,240.0,320.0,4:3,190.0,,
Samsung1383,ZV10,False,False,2005.0,Q4,105.0,90.5,48.0,25.8,,,80.0,64.0,,,,
Samsung1383,ZV30,False,False,2005.0,Q4,110.0,89.0,47.0,25.5,,,80.0,62.0,,,,
Samsung1383,ZV40,False,False,2006.0,July,93.0,91.0,47.0,23.0,1.9,26.6,,,,,,
Samsung1383,ZV50,False,False,2006.0,March,105.0,90.0,45.0,22.8,,,,,,,,
Samsung1383,ZV60,False,False,2007.0,July. Released 2008,105.0,91.0,46.0,18.3,1.9,27.1,96.0,96.0,,,,
Samsung1383,i200,False,False,2008.0,"February. Released 2008, October",103.5,116.7,50.8,11.8,2.3,27.6,240.0,320.0,4:3,174.0,Microsoft Windows Mobile 6.1 Standard,
Samsung1383,i220 Code,False,False,2010.0,"July. Released 2010, July",105.0,117.0,58.0,14.0,2.4,26.3,320.0,240.0,4:3,167.0,Microsoft Windows Mobile 6.1 Standard,
Samsung1383,i225 Exec,False,False,2010.0,"April. Released 2010, April",105.0,117.0,60.0,11.0,2.4,25.4,320.0,240.0,4:3,167.0,Microsoft Windows Mobile 6.5 Standard,
Samsung1383,i250,True,False,2004.0,Q1,130.0,94.0,50.0,26.0,,,128.0,96.0,,,Microsoft Smartphone 2003,
Samsung1383,i300,True,False,2005.0,Q1,121.0,113.0,48.0,20.0,,,,,,,Microsoft Windows Mobile 2003 SE Smartphone,
Samsung1383,i300x,True,False,2006.0,Q1,121.0,113.0,48.0,20.0,,,,,,,Microsoft Windows Mobile 2003 SE Smartphone,
Samsung1383,i310,True,True,2006.0,March,120.0,111.9,48.5,19.8,,,,,,,Microsoft Windows Mobile 5.0 Smartphone,
Samsung1383,i320,True,True,2006.0,February,95.0,111.0,59.0,11.5,2.2,22.9,320.0,240.0,4:3,182.0,Microsoft Windows Mobile 5.0 Smartphone,
Samsung1383,i350 Intrepid,False,False,2009.0,"March. Released 2009, October",91.0,124.0,62.0,13.0,2.55,26.2,320.0,240.0,4:3,157.0,Microsoft Windows Mobile 6.5 Professional,
Samsung1383,i400,True,True,2007.0,April. Released 2008,92.0,101.0,50.0,15.8,2.3,32.4,320.0,240.0,4:3,174.0,Symbian OS 9.2,
Samsung1383,i450,False,False,2007.0,"August. Released 2008, February",114.0,101.0,52.0,17.8,2.4,34.0,240.0,320.0,4:3,167.0,Symbian OS 9.2,
Samsung1383,i500,True,False,2004.0,March,150.0,92.0,54.0,23.0,,,,,,,Palm 5.2,
Samsung1383,i505,True,False,2004.0,Q1,147.0,91.0,54.0,23.0,,,,,,,Palm 5.2.1,
Samsung1383,i520,False,False,2007.0,February,99.0,101.7,50.5,17.9,,,240.0,320.0,4:3,174.0,Symbian OS 9.2,
Samsung1383,i530,True,False,2004.0,Q1,145.0,90.0,55.0,27.5,,,96.0,128.0,,,Palm 5.2,
Samsung1383,i550,False,False,2007.0,"August. Released 2008, February",109.0,115.0,53.0,13.8,2.6,34.3,240.0,320.0,4:3,154.0,Symbian OS 9.2,
Samsung1383,i560,False,False,2007.0,"October. Released 2008, March",111.0,103.0,51.0,15.9,2.4,34.0,240.0,320.0,4:3,167.0,Symbian OS 9.1,
Samsung1383,i600,False,False,2006.0,December,105.0,113.0,59.0,11.8,2.3,24.6,320.0,240.0,4:3,174.0,Microsoft Windows Mobile 5.0 Smartphone,
Samsung1383,i607 BlackJack,False,False,2006.0,December,105.0,113.0,59.0,11.8,2.3,24.6,320.0,240.0,4:3,174.0,Microsoft Windows Mobile 5.0 Smartphone,
Samsung1383,i617 BlackJack II,False,False,2007.0,October,116.0,114.0,61.0,13.0,2.4,25.7,320.0,240.0,4:3,167.0,Microsoft Windows Mobile 6.0,2.0
Samsung1383,i620,False,False,2007.0,"June. Released 2007, October",126.2,94.9,59.3,16.3,2.2,26.6,320.0,240.0,4:3,182.0,Microsoft Windows Mobile 6.0 Standard Edition,
Samsung1383,i637 Jack,False,False,2009.0,"May. Released 2009, May",102.1,117.0,61.0,12.7,2.4,25.0,320.0,240.0,4:3,167.0,Microsoft Windows Mobile 6.1 Standard,
Samsung1383,i640,False,False,2008.0,"February. Released 2008, February",148.0,94.4,61.0,16.9,2.4,31.0,,,,,Microsoft Windows Mobile 6.0 Standard,
Samsung1383,i700,True,False,2004.0,March,180.0,132.0,70.0,16.0,,,240.0,320.0,4:3,,Microsoft Windows PocketPC 2003 Phone edition,
Samsung1383,i710,True,True,2007.0,February,109.0,108.8,58.0,13.5,2.8,38.5,,,,,Microsoft Windows Mobile 5.0 for PocketPC,
Samsung1383,i7110,False,False,2008.0,"October. Released 2009, February",125.0,118.0,52.0,12.9,2.6,34.1,240.0,320.0,4:3,154.0,Symbian 9.3,
Samsung1383,i740,True,True,2008.0,"July. Released 2008, October",100.0,107.0,59.0,13.9,2.8,38.5,240.0,320.0,4:3,143.0,Microsoft Windows Mobile 6.1 Professional,
Samsung1383,i7410,False,False,2009.0,February,,111.7,56.7,17.2,3.2,46.0,240.0,400.0,5:3,146.0,,
Samsung1383,i750,True,True,2005.0,Q1,160.0,107.0,52.0,22.0,2.6,37.6,320.0,240.0,4:3,154.0,Microsoft Windows Mobile 2003 SE PocketPC,
Samsung1383,i770 Saga,True,True,2008.0,"November. Released 2008, November",130.0,124.0,62.0,13.5,2.55,27.3,320.0,320.0,1:1,177.0,Microsoft Windows Mobile 6.1 Professional,
Samsung1383,i780,False,False,2007.0,"September. Released 2008, February",120.0,115.9,61.3,12.9,2.55,29.5,320.0,320.0,1:1,177.0,Microsoft Windows Mobile 6.0 Professional,
Samsung1383,i8510 INNOV8,False,False,2008.0,"July. Released 2008, September",136.0,106.5,53.9,17.2,2.8,42.3,240.0,320.0,4:3,143.0,Symbian 9.3,
Samsung1383,i8910 Omnia HD,False,False,2009.0,"February. Released 2009, May",148.0,123.0,58.0,12.9,3.7,52.9,360.0,640.0,16:9,198.0,Symbian 9.4 Series 60 rel. 5,
Samsung1383,i897 Captivate,False,False,2010.0,"June. Released 2010, July",118.0,122.4,64.2,9.9,4.0,58.0,480.0,800.0,5:3,233.0,Android 2.1 ,
Samsung1383,i900 Omnia,False,False,2008.0,"June. Released 2008, July",122.0,112.0,56.9,12.5,3.2,45.7,,,,,Microsoft Windows Mobile 6.1 Professional,
Samsung1383,i907 Epix,False,False,2008.0,"October. Released 2008, October",125.0,116.0,61.0,13.0,2.5,28.5,,,,,Microsoft Windows Mobile 6.1 Professional,
Samsung1383,i927 Captivate Glide,False,False,2011.0,"October. Released 2011, November",147.0,124.0,64.0,13.0,4.0,57.4,480.0,800.0,5:3,233.0,Android 2.3 ,2.0
Sony158,A8i,True,True,2010.0,"August. Released 2010, Q4",136.0,117.0,59.0,14.0,3.5,48.9,480.0,854.0,16:9,280.0,Android-based OPhone 2.0,
Sony158,Aino,False,False,2009.0,"May. Released 2009, October",134.0,104.0,50.0,15.5,3.0,47.4,,,,,,
Sony158,Aspen,False,False,2010.0,"February. Released 2010, July",130.0,117.0,60.0,12.5,2.4,25.4,,,,,Microsoft Windows Mobile 6.5.3 Professional,
Sony158,BRAVIA S004,True,True,2010.0,"May. Released 2010, Q3",145.0,111.0,51.0,18.0,3.2,49.8,128.0,36.0,,,,
Sony158,C510,False,False,2009.0,"January. Released 2009, February",92.0,107.0,47.0,12.5,2.2,29.8,,,,,,
Sony158,C702,False,False,2008.0,"February. Released 2008, June",105.0,106.0,48.0,15.5,2.2,29.5,,,,,,
Sony158,C901,False,False,2009.0,"February. Released 2009, May",107.0,105.0,45.0,13.0,2.2,31.7,240.0,320.0,4:3,182.0,,
Sony158,C901 GreenHeart,False,False,2009.0,"May. Released 2009, July",107.0,105.0,45.0,13.0,2.2,31.7,240.0,320.0,4:3,182.0,,
Sony158,C902,False,False,2008.0,"February. Released 2008, June",107.0,108.0,49.0,10.5,2.0,23.4,240.0,320.0,4:3,200.0,,
Sony158,C903,False,False,2009.0,"February. Released 2009, July",96.0,97.0,49.0,16.0,2.4,37.5,240.0,320.0,4:3,167.0,,
Sony158,C905,False,False,2008.0,"June. Released 2008, October",136.0,,,,2.4,35.0,240.0,320.0,4:3,167.0,,
Sony158,CM-DX 1000,False,False,1997.0,,235.0,150.0,45.0,32.0,,,,,,,,
Sony158,CM-DX 2000,False,False,1997.0,,185.0,147.0,46.0,27.0,,,,,,,,
Sony158,CMD C1,False,False,1999.0,,107.0,139.0,45.0,26.0,,,,,,,,
Sony158,CMD CD5,False,False,2000.0,,139.0,139.0,45.0,26.0,,,,,,,,
