Brand,Phone,2G,3G,4G,5G,GPRS,EDGE,LunchDate,Status,Weight,Body_x,Body_y,Body_z,DisplaySize,DisplayArea,pixel_y,pixel_x,Display_Resolution_ratio,ppi_dencity,OS,CPUCoreCount
Xiaomi377,Redmi Note 4X,True,True,True,False,False,False,2017,February,165.0,151,76,8.5,5.5,72.7,1080,1920,16:9,401,Android 6.0 ,8
Xiaomi377,Redmi Note 5 AI Dual Camera,True,True,True,False,False,False,2018,March,181.0,158.6,75.4,8.1,5.99,77.4,1080,2160,18:9,403,Android 8.0 ,8
Xiaomi377,Redmi Note 5 Pro,True,True,True,False,False,False,2018,February 14,181.0,158.6,75.4,8.1,5.99,77.4,1080,2160,18:9,403,Android 7.1.2 ,8
Xiaomi377,Redmi Note 6 Pro,True,True,True,False,False,False,2018,September,182.0,157.9,76.4,8.3,6.26,81.1,1080,2280,19:9,403,Android 8.1 ,8
Xiaomi377,Redmi Note 7,True,True,True,False,False,False,2019,January 10,186.0,159.2,75.2,8.1,6.3,81.4,1080,2340,5:9,409,Android 9.0 ,8
Xiaomi377,Redmi Note 7 Pro,True,True,True,False,False,False,2019,February 28,186.0,159.2,75.2,8.1,6.3,81.4,1080,2340,5:9,409,Android 9.0 ,8
Xiaomi377,Redmi Note 7S,True,True,True,False,False,False,2019,May,186.0,159.2,75.2,8.1,6.3,81.4,1080,2340,5:9,409,Android 9.0 ,8
Xiaomi377,Redmi Note 8,True,True,True,False,False,False,2019,August 29,None,158.3,75.3,8.4,6.3,81.7,1080,2340,5:9,409,Android 9.0 ,8
Xiaomi377,Redmi Note 8 2021,True,True,True,False,False,False,2021,May 25,190.0,158.3,75.3,8.4,6.3,81.7,1080,2340,5:9,409,Android 11,8
Xiaomi377,Redmi Note 8 Pro,True,True,True,False,False,False,2019,August 29,200.0,161.4,76.4,8.8,6.53,84.9,1080,2340,5:9,395,Android 9.0 ,8
Xiaomi377,Redmi Note 8T,True,True,True,False,False,False,2019,November 06,200.0,161.1,75.4,8.6,6.3,80.2,1080,2340,5:9,409,Android 9.0 ,8
Xiaomi377,Redmi Note 9,True,True,True,False,False,False,2020,April 30,199.0,162.3,77.2,8.9,6.53,83.5,1080,2340,5:9,395,Android 10,8
Xiaomi377,Redmi Note 9 4G,True,True,True,False,False,False,2020,November 26,198.0,162.3,77.3,9.6,6.53,83.4,1080,2340,5:9,395,Android 10,8
Xiaomi377,Redmi Note 9 5G,True,True,True,True,False,False,2020,November 26,199.0,162,77.3,9.2,6.53,83.6,1080,2340,5:9,395,Android 10,8
Xiaomi377,Redmi Note 9 Pro,True,True,True,False,False,False,2020,April 30,209.0,165.8,76.7,8.8,6.67,84.5,1080,2400,20:9,395,Android 10,8
Xiaomi377,Redmi Note 9 Pro (India),True,True,True,False,False,False,2020,March 12,209.0,165.8,76.7,8.8,6.67,84.5,1080,2400,20:9,395,Android 10,8
Xiaomi377,Redmi Note 9 Pro 5G,True,True,True,True,False,False,2020,November 26,215.0,165.4,76.8,9,6.67,84.6,1080,2400,20:9,395,Android 10,8
Xiaomi377,Redmi Note 9 Pro Max,True,True,True,False,False,False,2020,March 12,209.0,165.5,76.7,8.8,6.67,84.6,1080,2400,20:9,395,Android 10,8
Xiaomi377,Redmi Note 9S,True,True,True,False,False,False,2020,March 23,209.0,165.8,76.7,8.8,6.67,84.5,1080,2400,20:9,395,Android 10,8
Xiaomi377,Redmi Note 9T,True,True,True,True,False,False,2021,January 08,199.0,161.2,77.3,9.1,6.53,84.0,1080,2340,5:9,395,Android 10,8
Xiaomi377,Redmi Note Prime,True,True,True,False,False,False,2015,"December. Released 2015, December",185.0,154,78.7,9.4,5.5,68.8,720,1280,16:9,267,Android 4.4.4 ,4
Xiaomi377,Redmi Pad,False,False,False,False,True,True,2022,October 04,465.0,250.5,158.1,7.1,10.61,80.9,1200,2000,5:3,220,Android 12,8
Xiaomi377,Redmi Pad SE,False,False,False,False,True,True,2023,August 15,478.0,255.5,167.1,7.4,11.0,81.4,1200,1920,16:10,207,Android 13,8
Xiaomi377,Redmi Pro,True,True,True,False,False,False,2016,"July. Released 2016, August",174.0,151.5,76.2,8.2,5.5,72.2,1080,1920,16:9,401,Android 6.0 ,None
Xiaomi377,Redmi Pro 2,True,True,True,False,False,False,None,None,None,None,None,None,None,None,1080,2340,5:9,403,Android 9.0 ,8
Xiaomi377,Redmi S2 (Redmi Y2),True,True,True,False,False,False,2018,May,170.0,160.7,77.3,8.1,5.99,74.5,720,1440,18:9,269,Android 8.1 ,8
Xiaomi377,Redmi Watch,False,False,False,False,False,False,2020,November 26,35.0,41,35,11.9,None,None,320,320,None,323,Proprietary OS,None
Xiaomi377,Redmi Watch 2,False,False,False,False,False,False,2021,October 28,31.0,39.1,34.4,10,None,None,360,320,None,301,Proprietary OS,None
Xiaomi377,Redmi Watch 2 Lite,False,False,False,False,False,False,2021,November 01,35.0,41.2,35.3,10.7,None,None,360,320,None,311,Proprietary OS,None
Xiaomi377,Redmi Watch 3,False,False,False,False,False,False,2022,December 27,37.0,42.6,36.6,10,None,None,450,390,None,341,Proprietary OS,None
Xiaomi377,Redmi Watch 3 Active,False,False,False,False,False,False,2023,August 01,42.0,46.9,38.9,10.9,None,None,280,240,None,202,Proprietary OS,None
Xiaomi377,Redmi Watch 4,False,False,False,False,False,False,2023,November 29,31.5,47.6,41.1,10.5,None,None,450,390,None,302,HyperOS,None
Xiaomi377,Redmi Y1 (Note 5A),True,True,True,False,False,False,2017,November,153.0,153,76.2,7.7,5.5,71.5,720,1280,16:9,267,Android 7.1.2 ,8
Xiaomi377,Redmi Y1 Lite,True,True,True,False,False,False,2017,November,150.0,153,76.2,7.6,5.5,71.5,720,1280,16:9,267,Android 7.0 ,4
Xiaomi377,Redmi Y3,True,True,True,False,False,False,2019,April,180.0,158.7,75.6,8.5,6.26,81.5,720,1520,19:9,269,Android 9.0 ,8
Xiaomi377,Watch 2 Pro,True,True,True,False,False,False,2023,September 26,54.5,47.6,45.9,11.8,None,None,466,466,None,326,Android Wear OS 3.5,None
Xiaomi377,Watch Color,False,False,False,False,False,False,2020,January,None,53.3,46.2,11.4,None,None,454,454,None,326,Proprietary OS,None
Xiaomi377,Watch Color 2,False,False,False,False,False,False,2021,September 27,None,46.5,47.3,11,None,None,466,466,None,326,Proprietary OS,None
Xiaomi377,Watch S1,False,False,False,False,False,False,2021,December 28,53.0,46.5,46.5,11,None,None,466,466,None,326,Proprietary OS,None
Xiaomi377,Watch S1 Active,False,False,False,False,False,False,2022,March 15,None,46.5,47.3,11,None,None,466,466,None,326,Proprietary OS,None
Xiaomi377,Watch S1 Pro,False,False,False,False,False,False,2022,August 12,48.5,46,46,11.3,None,None,480,480,None,462,MIUI Watch OS,None
Xiaomi377,Watch S2,False,False,False,False,False,False,2022,December 11,None,46,46,10.7,None,None,466,466,None,326,Proprietary OS,None
