Brand,Phone,2G,3G,4G,5G,GPRS,EDGE,LunchDate,Status,Weight,Body_x,Body_y,Body_z,DisplaySize,DisplayArea,pixel_y,pixel_x,Display_Resolution_ratio,ppi_dencity,OS,CPUCoreCount
Samsung1383,S7330,True,True,False,False,False,False,2008,"July. Released 2008, September",110.0,104.8,49.4,13.9,2.2,29.0,None,None,None,None,None,None
Samsung1383,S7350 Ultra s,True,True,False,False,False,False,2009,"February. Released 2009, May",110.0,109,50.3,12.6,2.6,35.1,240,400,5:3,179,None,None
Samsung1383,S7550 Blue Earth,True,True,False,False,False,False,2009,"September. Released 2009, November",119.0,108,53.6,14.2,3.0,44.3,240,400,5:3,155,None,None
Samsung1383,S7710 Galaxy Xcover 2,True,True,False,False,False,False,2013,"January. Released 2013, March",148.5,130.5,67.7,12,4.0,51.5,480,800,5:3,233,Android 4.1.2 ,2
Samsung1383,S8000 Jet,True,True,False,False,False,False,2009,"June. Released 2009, June",110.0,108.8,53.5,11.9,3.1,47.0,None,None,None,None,None,None
Samsung1383,S8300 UltraTOUCH,True,True,False,False,False,False,2009,"February. Released 2009, March",105.0,110,51.5,12.7,2.8,39.4,240,400,5:3,167,None,None
Samsung1383,S8500 Wave,True,True,False,False,False,False,2010,"February. Released 2010, April",118.0,118,56,10.9,3.3,46.9,480,800,5:3,283,Bada,None
Samsung1383,S8530 Wave II,True,True,False,False,False,False,2010,"October. Released 2010, November",135.0,123.9,59.8,11.8,3.7,52.6,480,800,5:3,252,bada 1.2,None
Samsung1383,S8600 Wave 3,True,True,False,False,False,False,2011,"August. Released 2011, October",122.0,125.9,64.2,9.9,4.0,56.3,480,800,5:3,233,bada 2.0,None
Samsung1383,S9110,True,False,False,False,True,True,2009,"July. Released 2009, November",91.0,57.5,41.1,12,None,None,176,220,None,160,Proprietary OS,None
Samsung1383,S9402 Ego,True,False,False,False,True,True,2008,December. Released 2009,140.0,115,48,16,2.0,22.4,240,320,4:3,200,None,None
Samsung1383,SCH-B100,True,False,False,False,True,False,2005,Q1,171.0,123,49,25,None,None,128,128,None,None,None,None
Samsung1383,SCH-W699,True,False,False,False,True,True,2009,"April. Released 2009, August",120.0,98,56,19.9,2.8,44.2,240,320,None,None,None,None
Samsung1383,SGH-2100,True,False,False,False,False,False,1999,None,111.0,116,45,24,None,None,None,None,None,None,None,None
Samsung1383,SGH-2200,True,False,False,False,False,False,1999,None,111.0,98,44,22,None,None,None,None,None,None,None,None
Samsung1383,SGH-2400,True,False,False,False,False,False,1999,None,90.0,108,45,18.8,None,None,None,None,None,None,None,None
Samsung1383,SGH-250,True,False,False,False,False,False,1996,None,179.0,124,48,25,None,None,None,None,None,None,None,None
Samsung1383,SGH-500,True,False,False,False,False,False,1998,None,115.0,112,48,19,None,None,None,None,None,None,None,None
Samsung1383,SGH-600,True,False,False,False,False,False,1999,None,95.0,108,44,21,None,None,None,None,None,None,None,None
Samsung1383,SGH-800,True,False,False,False,False,False,2000,None,104.0,88,50,23.5,None,None,None,None,None,None,None,None
Samsung1383,SGH-810,True,False,False,False,False,False,2000,None,104.0,88,50,23.5,None,None,None,None,None,None,None,None
Samsung1383,SPH-i325 Ace,True,True,False,False,True,False,2007,December,109.0,118,59,11,2.3,23.5,320,240,4:3,174,Microsoft Windows Mobile 6.0 Standard Edition,None
Samsung1383,Serenata,True,True,False,False,False,False,2007,"October. Released 2007, November",136.0,109.5,63,19.7,2.26,23.9,240,240,1:1,150,None,None
Samsung1383,Serene,True,False,False,False,True,False,2005,Oct,110.0,64.7,69.7,23.9,None,None,320,240,4:3,None,None,None
Samsung1383,Star 3 Duos S5222,True,False,False,False,True,True,2012,"January. Released 2012, February",95.5,102,58,11.5,3.0,47.1,None,None,None,None,None,None
Samsung1383,Star 3 s5220,True,False,False,False,True,True,2012,"January. Released 2012, April",95.0,102,58,11.5,3.0,47.1,None,None,None,None,None,None
Samsung1383,Star Deluxe Duos S5292,True,False,False,False,True,True,2012,"December. Released 2013, May",109.0,113,61.9,11.8,3.5,52.1,320,480,3:2,165,None,None
Samsung1383,T100,True,False,False,False,False,False,2002,None,94.0,88,50,22,None,None,None,None,None,None,None,None
Samsung1383,T109,True,False,False,False,True,False,2008,October,88.0,89,45,20,1.85,26.9,96,96,None,None,None,None
Samsung1383,T119,True,False,False,False,True,False,2008,None,83.0,104.9,44.7,14.2,1.63,18.3,128,128,1:1,111,None,None
Samsung1383,T139,True,False,False,False,True,False,2009,"November. Released 2010, February",84.5,95,48,18.3,1.4,13.5,96,96,None,None,None,None
Samsung1383,T200,True,False,False,False,True,False,2002,Q4,99.0,88,46,23,None,None,64,46,None,None,None,None
Samsung1383,T219,True,False,False,False,True,False,2008,None,79.4,88,45,19.8,1.63,21.1,96,96,None,None,None,None
Samsung1383,T229,True,False,False,False,True,False,2008,June,None,89,48,20,1.8,23.9,96,96,None,None,None,None
Samsung1383,T249,True,False,False,False,True,True,2010,"September. Released 2010, September",91.0,99,48,15,None,None,176,220,None,None,None,None
Samsung1383,T339,True,False,False,False,True,True,2008,June,94.0,92,46,20,2.0,29.7,96,96,None,None,None,None
Samsung1383,T349,True,False,False,False,True,True,2009,"May. Released 2009, May",90.7,114,50,13.5,2.2,26.7,176,220,None,128,None,None
Samsung1383,T369,True,False,False,False,True,True,2010,"July. Released 2010, July",112.0,114,53,15,2.5,32.0,240,320,4:3,160,None,None
Samsung1383,T400,True,False,False,False,False,False,2002,Q4,80.0,80,42,21,None,None,96,64,None,None,None,None
Samsung1383,T401G,True,False,False,False,True,True,2009,"October. Released 2009, December",123.0,111.8,50.8,17.8,2.1,24.4,176,220,None,134,None,None
Samsung1383,T409,True,False,False,False,True,True,2007,June,88.0,89,47,19.5,2.0,29.6,96,96,None,None,None,None
Samsung1383,T429,True,False,False,False,True,False,2007,September,100.0,99.6,49.2,14.2,2.0,25.7,128,160,None,102,None,None
Samsung1383,T439,True,False,False,False,True,True,2007,"November. Released 2007, December",91.0,94,48.3,16.5,None,None,128,160,None,None,None,None
Samsung1383,T459 Gravity,True,False,False,False,True,True,2008,"November. Released 2008, November",121.9,114.3,53.3,17.8,2.1,22.8,176,220,None,134,None,None
Samsung1383,T469 Gravity 2,True,True,False,False,False,False,2009,"July. Released 2009, August",125.0,114.3,52,15,2.4,30.0,240,320,4:3,167,None,None
Samsung1383,T479 Gravity 3,True,True,False,False,False,False,2010,"June. Released 2010, June",123.0,116.8,53.6,15.2,None,None,240,320,4:3,None,None,None
Samsung1383,T500,True,False,False,False,False,False,2003,Q1,80.0,76,44,23,None,None,None,None,None,None,None,None
Samsung1383,T509,True,False,False,False,True,True,2006,May,76.0,117,46,10,1.9,21.1,176,220,None,148,None,None
Samsung1383,T539 Beat,True,False,False,False,True,True,2007,October,77.0,90,46,18,2.0,29.9,128,32,None,None,None,None
Samsung1383,T559 Comeback,True,True,False,False,False,False,2009,"July. Released 2009, July",130.4,109.2,55.9,17.8,2.9,42.7,128,128,None,None,None,None
Samsung1383,T629,True,False,False,False,True,True,2006,Q3,91.0,99,50.8,14,2.1,27.6,176,220,None,134,None,None
Samsung1383,T639,True,True,False,False,False,False,2007,October,91.0,94,38,17,2.2,42.6,32,128,None,None,None,None
Samsung1383,T659 Scarlet,True,True,False,False,False,False,2009,"September. Released 2009, October",93.6,104.1,48.3,15.2,None,None,240,320,4:3,None,None,None
Samsung1383,T669 Gravity T,True,True,False,False,False,False,2010,"June. Released 2010, June",120.0,110,56.6,15,None,None,240,320,4:3,None,None,None
Samsung1383,T700,True,False,False,False,False,False,2003,Q1,76.0,73,53,23,None,None,None,None,None,None,None,None
Samsung1383,T729 Blast,True,False,False,False,True,True,2007,August,80.0,106,52,12.7,2.3,30.2,176,220,None,122,None,None
Samsung1383,T739 Katalyst,True,False,False,False,True,True,2007,"November. Released 2007, December",116.0,100.8,50.3,16.5,2.1,27.4,176,220,None,134,None,None
Samsung1383,T746 Impact,True,True,False,False,False,False,2009,"June. Released 2009, July",105.0,108,54,13.7,3.0,43.9,240,400,5:3,155,None,None
Samsung1383,T819,True,True,False,False,False,False,2008,January,99.0,101.6,50.8,15.2,2.1,26.9,176,220,None,134,None,None
Samsung1383,T919 Behold,True,True,False,False,False,False,2008,"November. Released 2008, November",100.0,98,55,12.7,3.0,51.7,None,None,None,None,None,None
Samsung1383,T929 Memoir,True,True,False,False,False,False,2009,"February. Released 2009, February",125.0,105.9,53.6,14,3.0,45.1,None,None,None,None,None,None
Samsung1383,T939 Behold 2,True,True,False,False,False,False,2009,"October. Released 2009, November",None,116.8,55.9,12.2,3.2,46.7,320,480,3:2,180,Android 1.5 ,None
Samsung1383,Trender,True,True,False,False,False,False,2011,"June. Released 2011, June",113.0,107,56,15,2.8,40.5,240,320,4:3,143,None,None
Samsung1383,U100,True,False,False,False,True,True,2007,February,57.0,105.5,50,5.9,1.93,22.2,220,176,None,146,None,None
Samsung1383,U300,True,False,False,False,True,True,2007,February,89.0,100,51,9.6,2.2,29.4,96,16,None,None,None,None
Samsung1383,U320 Haven,True,True,False,False,False,False,2010,"July. Released 2010, July",99.0,100,51,18,2.2,29.9,96,96,None,None,None,None
