Brand,Phone,2G,3G,4G,5G,GPRS,EDGE,LunchDate,Status,Weight,Body_x,Body_y,Body_z,DisplaySize,DisplayArea,pixel_y,pixel_x,Display_Resolution_ratio,ppi_dencity,OS,CPUCoreCount
HTC287,Desire 12+,True,True,True,False,False,False,2018,March 20,157.5,158.2,76.6,8.4,6.0,76.7,720,1440,18:9,268,Android 8.0 ,8
HTC287,Desire 12s,True,True,True,False,False,False,2018,December,150.0,154.2,72.7,8.3,5.7,74.8,720,1440,18:9,282,Android 8.1 ,8
HTC287,Desire 19+,True,True,True,False,False,False,2019,June 11,170.0,156.2,74.8,8.5,6.2,82.1,720,1520,19:9,271,Android 9 ,8
HTC287,Desire 19s,True,True,True,False,False,False,2019,November 14,170.0,156.2,74.8,8.5,6.2,82.1,720,1520,19:9,271,Android 9 ,8
HTC287,Desire 20 Pro,True,True,True,False,False,False,2020,June 16,201.0,162,77,9.4,6.5,83.1,1080,2340,5:9,396,Android 10,8
HTC287,Desire 20+,True,True,True,False,False,False,2020,October 19,203.0,164.9,75.7,9,6.5,81.7,720,1600,20:9,270,Android 10,8
HTC287,Desire 200,True,True,False,False,False,False,2013,"June. Released 2013, July",100.0,107.7,60.8,11.9,3.5,55.7,320,480,3:2,165,Android 4 ,None
HTC287,Desire 21 Pro 5G,True,True,True,True,False,False,2021,January 13,205.0,167.1,78.1,9.4,6.7,83.0,1080,2400,20:9,393,Android 10,8
HTC287,Desire 210 dual sim,True,True,False,False,False,False,2014,"April. Released 2014, June",130.0,125.7,65,10.5,4.0,55.7,480,800,5:3,233,Android 4.2.2 ,2
HTC287,Desire 22 Pro,True,True,True,True,False,False,2022,June 28,205.5,166.3,76.9,9.4,6.6,82.0,1080,2412,20:9,400,Android 12,8
HTC287,Desire 300,True,True,False,False,False,False,2013,"September. Released 2013, December",120.0,131.8,66.2,10.1,4.3,60.3,480,800,5:3,217,Android 4.1.2 ,2
HTC287,Desire 310,True,True,False,False,False,False,2014,"January. Released 2014, April",140.0,132.4,68,11.3,4.5,62.0,480,854,16:9,218,Android 4.2.2 ,4
HTC287,Desire 310 dual sim,True,True,False,False,False,False,2014,"April. Released 2014, April",140.0,131.4,68,11.3,4.5,62.5,480,854,16:9,218,Android 4.2.2 ,4
HTC287,Desire 320,True,True,False,False,False,False,2015,"January. Released 2015, January",145.0,132,67.8,10.5,4.5,62.4,480,854,16:9,218,Android 4.4.2 ,4
HTC287,Desire 326G dual sim,True,True,False,False,False,False,2015,"April. Released 2015, June",146.0,139.7,69.6,9.7,4.5,57.4,480,854,16:9,218,Android 4.4.2 ,4
HTC287,Desire 400 dual sim,True,True,False,False,False,False,2012,"December. Released 2012, December",119.0,128,66.9,8.9,4.3,61.5,480,800,5:3,217,Android OS ,2
HTC287,Desire 500,True,True,False,False,False,False,2013,"August. Released 2013, September",123.0,131.8,66.9,9.9,4.3,59.7,480,800,5:3,217,Android 4.1.2 ,4
HTC287,Desire 501,True,True,False,False,False,False,2013,"November. Released 2014, February",130.0,128.5,66.7,9.8,4.3,61.4,480,800,5:3,217,Android OS,2
HTC287,Desire 501 dual sim,True,True,False,False,False,False,2013,"December. Released 2014, February",130.0,128.5,66.7,9.8,4.3,61.4,480,800,5:3,217,Android 4.1 ,2
HTC287,Desire 510,True,True,True,False,False,False,2014,"August. Released 2014, September",158.0,139.9,69.8,10,4.7,62.3,480,854,16:9,208,Android 4.4.2 ,4
HTC287,Desire 516 dual sim,True,True,False,False,False,False,2014,"June. Released 2014, June",160.0,140,72,9.7,5.0,68.4,540,960,16:9,220,Android 4.2.2 ,4
HTC287,Desire 520,True,True,True,False,False,False,2015,"August. Released 2015, November",None,139.8,68.9,9.1,4.5,57.9,480,854,16:9,218,Android 5.1 ,4
